,NDC,ingredient_code,rxnrom
17773,00168001104,1291,1366116
17774,00185080130,9384,198201
17775,00536623772,,
17776,00555105486,6064,404059
17777,36800091326,3498,1236048
17778,00766102109,,
17779,00378617201,6916,197979
17780,00574200815,7597,261178
17781,49483038712,1191,308416
17782,00363008100,6932,992766
17783,00363095526,33199,250387
17784,50428918984,,
17785,27808008501,3288,884522
17786,44206030010,35465,1117765
17787,00054317757,3264,309686
17788,50428106930,,
17789,50428247313,,
17790,00115180401,5553,995278
17791,62011008202,3289,1043400
17792,52652200106,6851,1921598
17793,60687013401,8640,198145
17794,52817018010,2599,884173
17795,83490047004,,
17796,00029152725,42372,213182
17797,10702000950,7804,1049618
17798,59762501101,9997,313096
17799,55111016705,61381,312077
17800,10135059160,9796,198852
17801,68001032458,29561,1722939
17802,00185072401,1191,197447
17803,00378551393,61381,351108
17804,08496301001,,
17805,04142000007,,
17806,47335060513,596,197321
17807,41167424404,87636,997493
17808,90166012804,,
17809,00573286820,34347,1293651
17810,00087277331,,
17811,13668009705,,
17812,50102091101,1005921,1005928
17813,65862067905,596,197322
17814,69865024502,787390,1149367
17815,50419074701,8628,208975
17816,50111039701,5470,905222
17817,00299391816,,
17818,00031869412,3289,1370211
17819,00904262170,,
17820,00378627045,121243,465355
17821,65162052210,8745,992475
17822,29300018801,5487,854919
17823,72140003263,8091,1052954
17824,45802059475,,
17825,50428477051,,
17826,63304045930,26225,312086
17827,57599000019,,
17828,87701040830,,
17829,57237022190,33738,312441
17830,70074050514,,
17831,50428477069,,
17832,00185061301,5553,995253
17833,59762007202,,
17834,08290329465,,
17835,45802034405,7407,359817
17836,68382032001,8591,628953
17837,00603350816,8591,1536434
17838,00527179101,4496,859841
17839,00378510501,8704,312635
17840,00378106601,,
17841,57664037708,10689,835603
17842,62037083101,6918,866436
17843,62542030116,2400,1087459
17844,68180046901,6472,197905
17845,00378735391,115698,313778
17846,68084056121,2002,402505
17847,11822323610,,
17848,51552056502,,
17849,59779048478,161,198440
17850,51927290900,,
17851,42292004020,10582,966249
17852,00378822250,11423,831391
17853,50419082806,3254,692757
17854,53240015101,8896,1359003
17855,11917003940,,
17856,16714087403,83367,617312
17857,13811070610,6901,1091155
17858,69230031203,28889,311372
17859,00904572720,,
17860,00065000603,139462,1047508
17861,59762130203,,
17862,00002732110,,
17863,00378604393,,
17864,00093057606,6472,197904
17865,52747050330,,
17866,00078056330,17767,848139
17867,51927105700,,
17868,00555060602,6703,860215
17869,86227070055,,
17870,00187510001,321952,352085
17871,00641614525,3264,1116927
17872,00185079960,9384,198202
17873,68462034857,,
17874,63323017302,1596450,1870676
17875,16729000316,25789,199247
17876,81131067887,,
17877,68462038730,322167,477372
17878,68382005105,41493,152695
17879,00456202001,321988,352273
17880,00065908770,,
17881,60505608104,,
17882,23900001401,3498,1248360
17883,52297066800,,
17884,58160090352,,
17885,00078061805,,
17886,57896090101,1191,212033
17887,00093416076,723,313850
17888,00185440051,57258,313413
17889,62541020130,38404,1302845
17890,68084024301,2582,197518
17891,00904639061,52175,979492
17892,41415007673,,
17893,68001039803,4278,284245
17894,51672136606,1418,1540241
17895,23155019201,42347,993687
17896,13811052860,,
17897,00143126210,5487,197885
17898,57844012001,3288,577962
17899,08290306553,,
17900,31722090130,32968,309362
17901,24979010207,42347,993557
17902,41163058840,612,237870
17903,00378363401,20352,200033
17904,00904592161,3407,197604
17905,76329330101,4850,727517
17906,00006386203,358255,754509
17907,65162057310,19257,857328
17908,00603499228,7804,1049618
17909,70074064290,,
17910,42799010601,6832,992153
17911,00378516893,68244,205328
17912,39328010710,,
17913,62332004830,5487,979468
17914,00555078802,725,861225
17915,50428001741,,
17916,00005556919,1897,1442443
17917,63824002066,3289,1116572
17918,49884002710,,
17919,49035055203,3289,1020138
17920,65862062101,4441,886662
17921,00008121101,734064,790290
17922,66993005704,5521,979092
17923,55111076260,275891,313566
17924,59417010110,700810,1593858
17925,00378459777,6918,866412
17926,55150023210,321208,861365
17927,60505283603,38400,608139
17928,00641012125,3423,1724276
17929,16714078501,89013,349545
17930,69238145802,8591,314182
17931,00121063800,5032,996520
17932,50228010710,6809,861004
17933,49735013054,,
17934,58980060880,11002,198884
17935,51079029420,77492,863669
17936,62332011291,6918,866924
17937,68084079501,68149,199058
17938,68462063801,4917,198038
17939,00713022615,10759,1085644
17940,69238110703,31914,1299909
17941,00378180301,,
17942,69543023460,4018,237723
17943,00378581577,69749,349200
17944,10939002933,,
17945,74300000609,,
17946,24208078115,,
17947,98302013933,,
17948,29300024210,17767,197361
17949,59762130103,,
17950,16714029402,723,617993
17951,37000042024,,
17952,00143203701,2551,309309
17953,00536093686,,
17954,16729006429,114477,311288
17955,49614062278,,
17956,00603421121,,
17957,50428328150,,
17958,31722052590,25025,310346
17959,94046000160,,
17960,59779017662,20610,1014571
17961,49781006475,6932,998540
17962,00173088714,41126,1945044
17963,67877031901,5640,197805
17964,00115165101,6915,311666
17965,59746074260,21212,197516
17966,61958070401,276237,1744007
17967,23155048901,3251,849515
17968,51079069001,6468,978006
17969,00713013212,8745,992481
17970,36800041926,3289,1020138
17971,37000022805,,
17972,00591327130,,
17973,61703033950,40048,597195
17974,00168005515,1514,238920
17975,00597008717,7213,836368
17976,68180047802,36567,314231
17977,57664024218,20352,686924
17978,00045029512,6468,978013
17979,66993006002,60212,864675
17980,52304071304,105669,1312963
17981,00456240560,784649,859983
17982,00054026225,1908,198546
17983,00378427693,73645,313564
17984,11917007514,,
17985,46122002974,7646,402014
17986,27434001021,,
17987,37864000040,,
17988,00378230210,8629,312594
17989,00472016630,7597,884308
17990,10370051150,40254,1099569
17991,50428048601,,
17992,00603374621,,
17993,59746033090,135447,997223
17994,50580058025,3498,1049632
17995,69097023772,430,199672
17996,57896044125,1596,308753
17997,70436001004,42347,993541
17998,00378830301,60307,810083
17999,67877056205,6809,861010
18000,00406118260,51272,721791
18001,42192032130,,
18002,36800085140,612,307746
18003,00093722398,50166,857183
18004,45802035653,38866,313518
18005,46581070001,1992,1043399
18006,49884079510,,
18007,41167580003,10759,1797915
18008,64125013701,1424,885213
18009,00644002216,,
18010,00591040505,29046,311353
18011,50458034160,6406,1806966
18012,00093738656,39786,313581
18013,40986001799,,
18014,69097027202,68099,198382
18015,00378141393,5487,403853
18016,00113041926,3289,1020138
18017,00093309256,641465,724859
18018,00591565801,21949,828348
18019,51672129003,5492,1370754
18020,00603616021,10737,856377
18021,50580047108,,
18022,11017041023,6932,998428
18023,50428013847,,
18024,61971011505,10180,198334
18025,98716007363,,
18026,00904759160,24947,310325
18027,00713066860,5492,1370754
18028,60505313308,51272,312743
18029,00172531160,2551,197511
18030,50428303693,,
18031,51672130009,114202,197362
18032,23155012801,,
18033,11917010219,,
18034,00781518901,10582,892251
18035,00536123441,1191,308416
18036,49348019410,612,308072
18037,62011021201,1191,318272
18038,63323057802,1546438,1731590
18039,62011005202,,
18040,00536012285,161,307675
18041,00025194250,6922,687211
18042,50580051930,161,731370
18043,53489014910,10502,198274
18044,10702002901,8152,803348
18045,60793043320,7052,863853
18046,00172428670,,
18047,64679090701,,
18048,70501001350,,
18049,00781518692,10582,966224
18050,00169183411,1605101,311027
18051,00093104210,,
18052,53746011201,,
18053,80040054900,,
18054,00338000347,11295,150985
18055,21695048330,,
18056,40986001163,,
18057,00603107558,2670,995872
18058,59762173607,,
18059,49884080702,51272,721791
18060,68645055154,29046,311354
18061,00781911346,7773,312127
18062,00409792337,4850,1795609
18063,00536104521,,
18064,00713067115,6135,203088
18065,74300008121,,
18066,25866000003,7258,849728
18067,63323029561,11124,313572
18068,00228255196,3355,855926
18069,48582000440,,
18070,10135012310,161,313782
18071,58406004404,214555,2182340
18072,72140000376,,
18073,00591554401,519,197320
18074,00052027301,14584,1367439
18075,59762040101,10156,314234
18076,17478084005,6387,1011852
18077,00406066101,,
18078,75834012601,5470,905225
18079,23900000617,,
18080,36000052244,,
18081,76282023890,17767,197361
18082,43598020453,723,617322
18083,00591555401,8787,856448
18084,37000034821,,
18085,42865030202,6406,861834
18086,50428689753,,
18087,00525062130,,
18088,45802075830,8745,992441
18089,55111068301,5640,206913
18090,00069580060,49247,284404
18091,62559016701,7804,1049696
18092,55566190201,61148,1648160
18093,65862064264,18631,749780
18094,57962014012,1442981,1442992
18095,50228010505,6809,861007
18096,47781055201,6185,896758
18097,58487002373,,
18098,70710121001,519,197320
18099,71717010611,6809,861004
18100,00781801810,2598,197527
18101,70121139707,1546438,238212
18102,55111068102,321208,861356
18103,00536411306,,
18104,00517104525,,
18105,29300018901,5487,854908
18106,00299595030,10753,1191264
18107,60505377909,,
18108,55111015905,7646,200329
18109,50111048301,10438,237178
18110,65862084230,306266,485436
18111,49100040022,602811,2200018
18112,00264785000,11295,540930
18113,13668015930,5487,283316
18114,52544016608,32675,404448
18115,10939070733,,
18116,69618001710,1191,308416
18117,43538092090,25126,1191313
18118,68645056690,6472,197904
18119,63323018610,9863,1807637
18120,50242021501,302379,2058946
18121,60505059701,10600,1923428
18122,41100017129,,
18123,66479079606,,
18124,60505279500,115264,904932
18125,60258000501,21183,1652638
18126,50428718184,,
18127,50580072636,20610,1020026
18128,00603388228,,
18129,53100052025,,
18130,52544027536,,
18131,24385030410,7812,1000990
18132,01490003979,19478,211151
18133,70074054666,,
18134,18011042090,,
18135,68084021401,,
18136,12843055143,,
18137,86227030105,,
18138,47781054650,6980,197984
18139,00713070153,108118,151030
18140,70069000701,135391,1111339
18141,71093014605,17767,308136
18142,31722090405,4493,310385
18143,00832108110,1424,885213
18144,00186003231,214354,639543
18145,68382013510,52175,979485
18146,13107002105,161,856999
18147,43547024810,,
18148,56151088880,,
18149,52152021502,,
18150,00245042105,,
18151,00781197401,3247,1099316
18152,68001035372,1546438,238212
18153,60846080701,10582,966237
18154,42571000590,36567,312962
18155,55390031010,2193,1665005
18156,64380086107,8591,628953
18157,00904053913,,
18158,23155050105,5553,995258
18159,13668015430,283742,606726
18160,00187204530,3443,830876
18161,57237010299,6918,866511
18162,51672403703,3827,858804
18163,00450021212,,
18164,00603158858,2670,996757
18165,68382079601,7804,1049686
18166,00472173607,6932,992780
18167,16729023301,72302,312846
18168,00093743601,,
18169,00603771587,,
18170,00093078205,,
18171,49884023183,8628,198140
18172,61703034909,51499,1726324
18173,51645082706,1897,282465
18174,00115521116,2685,1048445
18175,63824005632,3289,1298324
18176,00781575301,6901,1091392
18177,00245004015,,
18178,00182403010,,
18179,47335027723,10390,805464
18180,00904792780,,
18181,00536408888,20610,1014678
18182,62175089241,83367,617311
18183,65597011390,17767,744628
18184,00115201101,7715,994521
18185,00904530909,5640,197803
18186,00023449130,2062,1241471
18187,00186502228,,
18188,00115168974,19831,351109
18189,51285036601,6851,284592
18190,51248015052,322167,539817
18191,00093007301,39993,854876
18192,57664056918,,
18193,43598016405,61381,312078
18194,00043056804,,
18195,62856068210,,
18196,37205042853,3289,1236435
18197,00781716740,4083,242892
18198,49884043001,352372,899495
18199,00603321432,,
18200,00527138302,2582,284215
18201,00998030305,,
18202,50428300265,,
18203,60951070170,161,1487288
18204,36800057139,87636,997420
18205,90891010065,,
18206,65862087560,51272,721791
18207,62011027703,1596,308753
18208,51927158600,,
18209,51079002003,19831,1244214
18210,13551025001,2176,313888
18211,13925004010,9525,477031
18212,00430310011,324072,1146128
18213,38779056101,,
18214,49348032412,47613,1874857
18215,00378180377,10582,966221
18216,49348007644,8120,1094126
18217,08290306500,,
18218,42865030302,6406,861838
18219,11917013988,,
18220,45802049801,,
18221,00536354701,,
18222,00185061305,5553,995253
18223,61703035037,6851,1946772
18224,00548335200,,
18225,49348014646,7407,198031
18226,70165001530,725,1739839
18227,00904418160,,
18228,53885019401,,
18229,50428046815,,
18230,31722020801,2556,309314
18231,23155024446,88014,312840
18232,49348064227,5640,204442
18233,74312007901,,
18234,60977045103,,
18235,51991080890,,
18236,13925050950,,
18237,00409427602,6387,1010033
18238,63323047101,5093,1719803
18239,00378606001,3443,830865
18240,00472024260,33199,106387
18241,59762070201,,
18242,51862006301,3322,197591
18243,61874013011,1667655,1667670
18244,57963010101,6676,995666
18245,45802093726,5492,197785
18246,00904042851,,
18247,54838000870,10454,1090972
18248,00093915801,,
18249,37000034843,,
18250,51672400101,7531,198045
18251,00555901467,4124,751885
18252,44183020060,,
18253,53746021810,6809,861007
18254,00378009401,2019,308989
18255,47781029803,4917,486152
18256,68462026001,11170,897649
18257,00093769398,17767,722131
18258,00469260290,1300786,1300803
18259,00904624761,,
18260,16714058601,,
18261,44229022037,,
18262,43975030410,5764,197816
18263,43547042509,5487,979464
18264,51672400502,2002,308979
18265,55566210001,10691,883830
18266,00603703841,,
18267,00173069700,36117,896229
18268,00264780000,9863,1807639
18269,00603211621,519,197320
18270,00113009468,8163,1049182
18271,68382009910,32937,1738503
18272,00517641025,29268,237522
18273,00591533710,10811,905283
18274,50428321147,,
18275,00228205910,6470,197901
18276,60793070010,7980,731566
18277,10135020324,9796,314216
18278,68084038901,1424,885209
18279,16714064102,,
18280,11523726808,221147,876195
18281,51672138508,5640,197803
18282,00031871920,3289,1111663
18283,00193781801,,
18284,54458099809,,
18285,08290309650,,
18286,00006351458,2540,1726207
18287,65162076311,11289,855312
18288,65862047501,35296,198188
18289,70074056480,,
18290,69543034030,,
18291,70074062095,,
18292,69543013611,10689,835603
18293,40986001678,,
18294,36800022453,6468,978010
18295,59762015502,83367,617312
18296,89123700170,,
18297,67877046590,187832,483438
18298,00641095525,8745,992460
18299,68682042112,10390,805464
18300,43598053660,42347,993503
18301,42858000210,7804,1049683
18302,00548540025,6691,1000126
18303,58406042541,214555,261105
18304,68084007201,6809,860975
18305,00832091215,,
18306,00045026124,,
18307,11917013853,,
18308,00472132016,,
18309,68645013154,4493,310384
18310,65162066788,8638,283077
18311,68462064693,4124,1603861
18312,63323069210,197,307719
18313,60505008000,9947,1923426
18314,16714039601,19552,309080
18315,08290309579,,
18316,00904535431,3498,1092428
18317,00212067613,,
18318,66993046730,61381,312076
18319,50242007401,61148,1735537
18320,00074382613,40254,1099565
18321,70710132501,21241,199450
18322,69076014601,281,197310
18323,16500054137,,
18324,41163023330,,
18325,51525781506,,
18326,00078055915,17767,848144
18327,00766784720,,
18328,08225627000,,
18329,00093730165,,
18330,00054011513,73645,313564
18331,00597007541,69120,580261
18332,00173052700,28439,201240
